village_name,location_code,area_ha,population,households,primary_school,middle_school,secondary_school,senior_secondary_school,chc,phc,phs,hospital_allopathic,dispensary,medicine_shop,tap_water,well_water,hand_pump,tube_well,river_canal,pond_lake,community_toilet_bath,community_toilet,mobile_coverage,internet_csc,bus_service,railway_station,auto,taxi,national_highway,state_highway,major_district_road,other_district_road,pucca_roads,kutcha_roads,footpaths,bank,atm,agricultural_credit_society,pds_shop,icds,anganwadi,asha,electricity_domestic,electricity_agricultural,electricity_commercial,electricity_all_uses,forest_ha,non_agricultural_ha,barren_uncultivable_ha,pasture_ha,culturable_waste_ha,fallow_ha,current_fallow_ha,net_area_sown_ha,irrigated_ha,unirrigated_ha,primary_school_score,middle_school_score,secondary_school_score,senior_secondary_school_score,phs_score,phc_score,hospital_allopathic_score,tap_water_score,tube_well_score,mobile_coverage_score,internet_csc_score,bus_service_score,pucca_roads_score,bank_score,pds_shop_score,anganwadi_score,asha_score,electricity_all_uses_score,amenity_score,space_per_person,capacity_score,railway_station_score,auto_score,taxi_score,national_highway_score,state_highway_score,major_district_road_score,other_district_road_score,footpaths_score,accessibility_score,non_agri_ratio,barren_ratio,forest_ratio,usable_land_ratio,environment_raw,environment_score,relocation_score,relocation_score_100,rank,slope_mean,censuscode2011_x,flood_risk,flood_class,censuscode2011_y,landslide_risk,slope_risk,safety_score,final_relocation_score,final_relocation_score_100,final_rank,hub_distance_km
Naharani Block No.2,292274,40.0,312,66,1,c,a,a,,,,,,0.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,c,b,c,c,c,c,c,a,Yes,b,Yes,Yes,b,c,b,a,b,Yes,a,Yes,No,No,No,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,1.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,0.5,0.5,0.75,1.0,0.75,0.0,0.5,0.1282051282051282,0.1744610186134496,0.25,0.25,0.25,0.25,0.25,0.75,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.3814756671899529,0.394910388091353,39.4910388091353,1238,1.0,292274,0.0,Not listed,292274.0,0.614,0.182984135619506,0.7792031728760989,0.512517873882295,51.251787388229495,1072,36.749
Nagamati Kheremia Gaon,292410,187.3,1686,340,1,2,1,1,,,,,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,b,a,Yes,Yes,Yes,Yes,Yes,c,a,c,a,Yes,Yes,Yes,Yes,Yes,No,No,0.0,77.3,0.0,5.5,0.0,0.0,0.0,93.8,0.0,93.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.7222222222222222,0.111091340450771,0.2883419389706771,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0,0.925,0.4127068873465029,0.0,0.0,0.0,0.5,0.3814756671899529,0.6064361737362156,60.64361737362156,35,1.0,292410,0.5,Moderate (9-12),292410.0,0.75,0.147617323935561,0.4954765352128878,0.5124974489063174,51.24974489063175,1073,54.737
Muluk Gaon,291393,173.4,113,18,1,a,a,c,,,1.0,,,0.0,Yes,No,Yes,Yes,No,No,No,No,Yes,c,c,c,b,Yes,c,Yes,c,Yes,b,Yes,Yes,c,a,c,a,c,Yes,b,Yes,No,No,No,0.0,13.4,0.0,4.6,0.0,73.0,0.0,78.5,0.0,78.5,1.0,0.75,0.75,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.25,0.75,1.0,0.5,0.0,0.5694444444444444,1.5345132743362833,0.264867406150999,0.25,0.5,1.0,0.25,1.0,0.25,1.0,1.0,0.6,0.077277970011534,0.0,0.0,0.4209919261822376,0.7104959630911187,0.6491392937265404,0.5184058213941689,51.84058213941689,354,1.0,291393,0.25,Low (5-8),291393.0,0.906,0.16025561957479,0.5711488760850421,0.5120472960307476,51.20472960307476,1074,32.471
Charkhalia Chapori,291358,2003.5,602,85,1,c,c,c,,,,,,0.0,No,Yes,Yes,No,Yes,No,No,No,c,c,c,c,c,c,c,c,c,Yes,c,Yes,Yes,a,c,c,Yes,Yes,Yes,Yes,No,No,No,No,16.1,0.0,0.0,267.7,0.0,0.0,0.0,1719.7,0.0,1719.7,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.75,1.0,1.0,1.0,0.0,0.3611111111111111,3.3280730897009967,0.2501477772296462,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,0.4,0.0,0.0,0.0080359371100574,0.0,0.4983928125779885,0.3794319908762492,0.3487011202604391,34.87011202604391,1300,0.382692308714375,291358,0.0,Not listed,291358.0,0.703,0.0467094814476868,0.7797581037104626,0.5113549844230341,51.13549844230341,1075,16.409
Mahmari Pather,291081,167.9,1354,265,3,2,a,a,,,,,,1.0,No,Yes,Yes,No,No,No,No,No,Yes,b,Yes,b,a,a,a,a,a,Yes,b,Yes,Yes,b,a,b,a,b,Yes,Yes,Yes,No,No,No,0.0,21.0,0.0,0.0,7.7,0.0,0.0,135.8,0.0,135.8,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.75,1.0,1.0,0.0,0.5416666666666666,0.1240029542097489,0.1743616242219689,0.5,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.775,0.1250744490768314,0.0,0.0,0.0458606313281715,0.5229303156640858,0.4106335254127307,0.493633777804705,49.3633777804705,559,1.0,291081,0.5,Moderate (9-12),291081.0,0.348,0.0908326808911768,0.6274334638217647,0.5111588203961078,51.11588203961078,1076,9.833
Na-Gaon,291347,239.9,989,207,1,a,a,b,,,,,,1.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,c,a,c,Yes,Yes,c,c,c,Yes,a,Yes,Yes,c,c,c,a,c,Yes,Yes,Yes,No,No,No,0.0,116.1,0.0,14.4,5.1,0.0,0.0,98.2,0.0,98.2,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.75,0.25,0.75,1.0,1.0,0.0,0.5416666666666666,0.2425682507583417,0.1771660596199645,0.25,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.65,0.483951646519383,0.0,0.0,0.0212588578574405,0.5106294289287203,0.3949918954980588,0.4537065606712696,45.37065606712696,912,1.0,291347,0.25,Low (5-8),291347.0,0.504,0.151795136103436,0.6934409727793128,0.5109166883414251,51.09166883414251,1077,15.822
Timona Gaon,291315,225.1,814,187,1,1,1,b,,,,,,1.0,No,Yes,Yes,Yes,No,No,No,No,Yes,c,a,a,Yes,a,a,a,a,Yes,b,Yes,Yes,c,c,c,Yes,c,Yes,Yes,Yes,No,No,No,0.0,23.0,0.0,0.0,2.0,5.0,3.0,171.1,0.0,171.1,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.5,0.25,1.0,1.0,1.0,0.0,0.5694444444444444,0.2765356265356265,0.2351123500926391,0.75,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.8,0.1021768103065304,0.0,0.0,0.0444247001332741,0.5222123500666371,0.4097205707283769,0.5230833127799462,52.30833127799463,318,1.0,291315,0.5,Moderate (9-12),291315.0,0.511,0.104258647691959,0.5758482704616081,0.5105754813170597,51.05754813170597,1078,10.793
Silputa No.2,291789,115.9,191,44,1,a,a,b,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,c,c,c,c,b,b,b,Yes,b,Yes,b,Yes,Yes,b,c,c,Yes,c,Yes,b,Yes,No,No,No,0.0,7.8,0.5,0.0,1.0,0.5,0.5,99.1,0.0,99.1,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.5,0.0,0.4583333333333333,0.6068062827225131,0.2429242710011332,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.6,0.0672993960310612,0.0043140638481449,0.0,0.0172562553925798,0.5073339085418465,0.3908013593703228,0.4334746729576811,43.34746729576812,1057,1.0,291789,0.5,Moderate (9-12),291789.0,0.134,0.176325109315523,0.6745349781368954,0.5091652629105899,50.91652629105899,1079,29.714
Mohmari Gaon No.1,291673,426.0,1498,297,5,2,1,1,,,,,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,c,a,c,Yes,Yes,c,c,a,Yes,b,Yes,Yes,b,c,b,Yes,Yes,Yes,Yes,Yes,No,No,No,0.0,112.0,28.0,86.0,0.0,0.0,0.0,176.0,0.0,176.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.75,0.5,0.5,1.0,1.0,1.0,0.0,0.6666666666666666,0.2843791722296395,0.2924407313123587,0.25,1.0,1.0,0.25,0.25,0.75,1.0,1.0,0.675,0.2629107981220657,0.0657276995305164,0.0,0.0,0.480281690140845,0.3564021491586884,0.513557279326494,51.3557279326494,391,1.0,291673,0.25,Low (5-8),291673.0,0.748,0.158788400250607,0.6188423199498786,0.5091074331818444,50.91074331818444,1080,39.845
Cherepajan Pather Gaon,292347,12.9,390,82,1,a,a,a,,,,,,0.0,No,Yes,Yes,No,Yes,No,No,No,Yes,a,Yes,a,a,a,c,Yes,c,Yes,b,Yes,Yes,c,a,c,a,a,a,a,Yes,No,Yes,No,0.1,2.1,4.6,0.6,1.3,0.0,0.1,4.0,0.0,4.0,1.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.5,0.25,0.75,0.75,0.75,0.0,0.5,0.033076923076923,0.1150680856594128,0.75,0.75,0.75,0.25,1.0,0.25,1.0,1.0,0.725,0.1627906976744186,0.3565891472868217,0.0077519379844961,0.1085271317829457,0.4457364341085271,0.3124749005147677,0.4337620015178067,43.37620015178067,1055,1.0,292347,0.0,Not listed,292347.0,0.794,0.205852170140522,0.7206295659718955,0.5088900828808266,50.88900828808266,1081,48.279
Dihing Kinar Bangali,292321,120.2,570,117,1,a,a,a,,,,,,0.0,No,No,Yes,Yes,Yes,Yes,No,No,Yes,a,a,a,a,a,c,c,c,Yes,a,Yes,Yes,c,a,c,a,a,a,Yes,Yes,No,No,No,0.0,20.8,2.0,1.0,2.0,1.0,8.0,83.2,0.0,83.2,1.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.75,0.75,0.25,0.75,0.75,1.0,0.0,0.5694444444444444,0.2108771929824561,0.1192736110973886,0.75,0.75,0.75,0.25,0.25,0.25,1.0,1.0,0.65,0.173044925124792,0.016638935108153,0.0,0.0915141430948419,0.540765391014975,0.4333123496422759,0.4538419838139135,45.38419838139135,911,1.0,292321,0.0,Not listed,292321.0,0.804,0.243552706693808,0.7100894586612384,0.5088510386851839,50.88510386851839,1082,48.463
Lejoni Gaon,291610,85.0,256,53,1,1,b,b,,,,,,0.0,No,No,Yes,No,No,No,No,No,Yes,c,c,c,b,b,c,c,b,Yes,b,Yes,Yes,c,c,c,a,Yes,Yes,b,Yes,No,No,No,0.0,19.0,0.0,5.0,0.0,0.0,0.0,31.0,0.0,31.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5,0.25,0.75,1.0,0.5,0.0,0.4166666666666667,0.33203125,0.1792821358175333,0.25,0.5,0.5,0.25,0.25,0.5,1.0,1.0,0.5,0.2235294117647059,0.0,0.0,0.0,0.5,0.3814756671899529,0.3752823340590406,37.52823340590406,1276,1.0,291610,0.0,Not listed,291610.0,0.635,0.222439985498681,0.7650120029002638,0.5080466851929818,50.80466851929818,1083,27.018
Na-Gaon,291400,267.0,349,70,1,a,a,b,,,,,,0.0,No,No,Yes,No,Yes,No,No,No,Yes,c,a,a,Yes,Yes,a,a,a,Yes,b,Yes,Yes,c,b,c,Yes,Yes,Yes,c,Yes,No,No,No,0.0,225.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.5,0.25,1.0,1.0,0.25,0.0,0.4444444444444444,0.7650429799426934,0.2466670575319653,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.825,0.8426966292134831,0.0,0.0,0.0,0.5,0.3814756671899529,0.496573008932093,49.6573008932093,528,1.0,291400,0.25,Low (5-8),291400.0,0.924,0.190484480002174,0.5597031039995652,0.5077693560613104,50.77693560613103,1084,34.073
Sologuri No.2,291918,210.0,218,45,1,a,b,b,,,,,,0.0,No,Yes,Yes,Yes,No,No,No,No,c,c,a,a,b,a,c,c,c,Yes,b,Yes,Yes,b,c,c,a,c,Yes,a,Yes,No,No,No,0.0,20.0,18.2,0.0,0.3,0.0,4.2,165.2,0.0,165.2,1.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.75,0.5,0.5,0.75,1.0,0.75,0.0,0.4722222222222222,0.963302752293578,0.1942136562397204,0.75,0.5,0.75,0.25,0.25,0.25,1.0,1.0,0.6,0.0952380952380952,0.0866666666666666,0.0,0.0214285714285714,0.4847142857142857,0.3620385736712267,0.419016684349731,41.9016684349731,1133,1.0,291918,0.5,Moderate (9-12),291918.0,0.098,0.0494530181698283,0.7107093963660344,0.5071429586570279,50.71429586570279,1085,34.646
Lengeri No.3,291825,57.9,156,32,1,a,,b,,,,,,0.0,Yes,No,Yes,Yes,No,No,No,No,Yes,b,Yes,b,b,b,b,b,Yes,Yes,b,Yes,Yes,c,b,c,a,Yes,Yes,a,Yes,No,No,No,0.0,3.9,2.8,0.0,4.5,3.0,1.4,31.8,0.0,31.8,1.0,0.75,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.75,1.0,0.75,0.0,0.5555555555555556,0.3711538461538461,0.2373503631716509,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.7,0.0673575129533678,0.0483592400690846,0.0,0.153713298791019,0.5623488773747841,0.4607575991735874,0.5003779995165191,50.03779995165191,502,1.0,291825,0.5,Moderate (9-12),291825.0,0.417,0.148356216029635,0.595228756794073,0.5065427333865801,50.65427333865801,1086,24.953
Rongmala Gaon,291478,362.8,663,124,1,b,b,c,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,b,c,c,c,c,b,c,c,c,Yes,b,Yes,Yes,a,c,a,a,c,Yes,Yes,No,No,No,No,0.0,6.8,0.0,12.5,0.0,133.0,0.0,210.5,0.0,210.5,1.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.25,0.5,0.75,0.75,1.0,1.0,0.0,0.4583333333333333,0.5472096530920061,0.1272289123877591,0.25,0.25,0.5,0.25,0.25,0.25,1.0,1.0,0.45,0.0187431091510474,0.0,0.0,0.366593164277839,0.6832965821389194,0.6145529537402272,0.4043011521783185,40.430115217831855,1207,1.0,291478,0.0,Not listed,291478.0,0.811,0.128700938268387,0.7309598123463226,0.5063740960965029,50.63740960965029,1087,28.078
Amulguri Chah Bagan,291497,25.0,276,52,1,b,b,b,,,,,,0.0,Yes,No,Yes,No,No,No,No,No,b,b,Yes,c,b,b,c,b,Yes,Yes,b,Yes,Yes,b,c,b,Yes,c,Yes,c,Yes,No,No,No,0.0,10.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.25,0.0,0.4861111111111111,0.0905797101449275,0.2878567755731671,0.25,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.65,0.4,0.0,0.0,0.0,0.5,0.3814756671899529,0.4647871051090601,46.47871051090601,817,1.0,291497,0.25,Low (5-8),291497.0,0.769,0.131957712107877,0.6179084575784246,0.5063489270031546,50.63489270031546,1088,34.405
Nagakhalia Gaon,291086,0.0,423,89,1,a,a,a,,,1.0,,,1.0,No,No,Yes,Yes,No,No,No,No,Yes,a,a,a,a,a,a,a,a,Yes,b,Yes,Yes,a,a,a,Yes,a,Yes,a,Yes,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.75,0.75,0.5,0.75,1.0,1.0,0.75,0.0,0.6527777777777778,0.0,0.2285714285714285,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.775,,,,0.0,,0.0,0.4528373015873015,45.28373015873016,921,0.609897611567388,291086,0.25,Low (5-8),291086.0,0.43,0.0582938177158569,0.7343412364568287,0.5058793517255886,50.58793517255887,1089,4.252
Niz Moderkhat,291320,219.0,578,120,2,a,a,a,,,,,,1.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,c,a,b,Yes,Yes,b,b,b,Yes,a,Yes,Yes,c,c,c,Yes,c,Yes,Yes,Yes,No,No,No,0.0,99.8,0.0,0.0,7.2,0.0,5.8,90.0,0.0,90.0,1.0,0.75,0.75,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.75,0.75,0.25,1.0,1.0,1.0,0.0,0.5694444444444444,0.3788927335640138,0.2946762688997683,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.75,0.4557077625570776,0.0,0.0,0.0593607305936073,0.5296803652968036,0.4192167910367519,0.5248735365434036,52.48735365434036,301,1.0,291320,0.5,Moderate (9-12),291320.0,0.599,0.111734452258081,0.5479531095483838,0.5057328296998084,50.57328296998084,1090,15.772
Kolowlowa Gaon,291735,143.0,707,136,1,1,a,c,,,1.0,,,0.0,No,No,Yes,Yes,No,No,No,No,Yes,c,a,c,Yes,Yes,a,c,a,Yes,b,Yes,Yes,b,c,b,Yes,c,Yes,Yes,Yes,No,No,No,0.0,11.2,9.8,0.0,1.0,3.3,0.0,105.1,0.0,105.1,1.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.75,0.5,0.5,1.0,1.0,1.0,0.0,0.6111111111111112,0.2022630834512022,0.2333555750919563,0.25,1.0,1.0,0.75,0.25,0.75,1.0,1.0,0.725,0.0783216783216783,0.0685314685314685,0.0,0.03006993006993,0.4944755244755245,0.3744508239013734,0.5035068363310415,50.35068363310416,471,1.0,291735,0.5,Moderate (9-12),291735.0,0.357,0.140529766659567,0.6147940466680866,0.5054241360254297,50.542413602542965,1091,19.053
Kamar Gaon,291088,242.2,3437,747,3,3,a,a,,,1.0,,,1.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,a,Yes,a,Yes,Yes,a,a,a,Yes,Yes,Yes,Yes,a,a,a,a,a,Yes,Yes,Yes,No,No,No,0.0,130.0,0.0,0.0,20.1,5.1,0.0,63.0,0.0,63.0,1.0,1.0,0.75,0.75,1.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.7638888888888888,0.070468431771894,0.2873810817351716,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.9,0.5367464905037159,0.0,0.0,0.1040462427745664,0.5520231213872833,0.4476275169916789,0.622342996054351,62.2342996054351,20,1.0,291088,0.75,High (13-15),291088.0,0.415,0.17233944103435,0.46603211179313,0.5054022426997968,50.54022426997968,1092,5.017
Nahorani No.1,291808,43.2,82,20,1,a,a,a,,,,,,0.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,b,Yes,b,a,a,Yes,Yes,Yes,b,b,a,Yes,c,b,c,a,b,Yes,c,Yes,No,No,No,0.0,0.0,5.0,0.0,0.1,0.0,0.0,36.4,0.0,36.4,1.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.25,0.75,1.0,0.25,0.0,0.5277777777777778,0.526829268292683,0.183889710494627,0.5,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.1157407407407407,0.0,0.0023148148148148,0.4664351851851852,0.3387951334379906,0.4856758987556993,48.56758987556994,633,1.0,291808,0.5,Moderate (9-12),291808.0,0.341,0.133612315184064,0.6209775369631871,0.5051827124246303,50.51827124246303,1093,22.862
Lachan Gayan Miri N.C.,291752,6.0,195,33,a,a,b,b,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,c,c,b,c,b,b,c,c,c,Yes,c,Yes,Yes,b,c,c,Yes,c,c,c,Yes,No,No,No,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.75,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5,0.25,0.5,1.0,0.25,0.25,0.0,0.375,0.0307692307692307,0.115013501610085,0.25,0.5,0.5,0.25,0.25,0.25,1.0,1.0,0.475,0.1666666666666666,0.1666666666666666,0.0,0.0,0.45,0.3178963893249608,0.3285826532675134,32.858265326751344,1312,0.95312500007761,291752,0.0,Not listed,291752.0,0.467,0.129657206764419,0.8339685586471162,0.5050252572601119,50.50252572601119,1094,15.498
Kalalur Namdang No.1,291922,115.0,376,77,1,a,a,c,,,,,,0.0,No,Yes,Yes,Yes,No,No,No,No,Yes,c,b,c,b,b,b,Yes,b,Yes,b,Yes,Yes,b,b,c,Yes,c,a,a,Yes,No,No,No,0.0,28.6,3.6,0.0,2.2,1.4,2.6,68.9,0.0,68.9,1.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.75,0.75,0.0,0.5,0.3058510638297872,0.178662893569092,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.625,0.248695652173913,0.0313043478260869,0.0,0.0539130434782608,0.5175652173913043,0.4038113439355675,0.4379279921793865,43.79279921793866,1025,1.0,291922,0.5,Moderate (9-12),291922.0,0.077,0.200085942358013,0.6868828115283974,0.504990549593967,50.4990549593967,1095,34.878
Madhakali No.1,291844,150.2,755,162,1,a,a,b,,,,,,0.0,Yes,No,Yes,Yes,No,No,No,No,Yes,b,Yes,b,a,a,a,a,Yes,Yes,a,Yes,Yes,b,b,c,Yes,b,Yes,Yes,Yes,No,No,No,0.0,16.1,6.1,0.0,1.2,1.1,1.9,117.1,0.0,117.1,1.0,0.75,0.75,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.75,0.5,1.0,1.0,1.0,0.0,0.6527777777777778,0.1989403973509933,0.2904198404479492,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.825,0.107190412782956,0.040612516644474,0.0,0.0279627163781624,0.501797603195739,0.3837614734514106,0.5600516992467138,56.005169924671385,140,1.0,291844,0.75,High (13-15),291844.0,0.235,0.160228991865971,0.5224542016268058,0.5041508617804212,50.41508617804213,1096,26.067
Salmari No.1,292021,554.7,2364,514,1,2,1,b,,,1.0,,,1.0,Yes,No,Yes,No,No,No,No,No,Yes,c,Yes,,Yes,Yes,c,c,b,Yes,Yes,Yes,Yes,b,b,b,Yes,Yes,Yes,Yes,Yes,No,No,No,0.0,14.0,0.0,0.0,0.0,0.0,0.0,540.7,0.0,540.7,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.6805555555555556,0.2346446700507614,0.3484072138964513,0.0,1.0,1.0,0.25,0.25,0.5,1.0,1.0,0.7,0.025238867856499,0.0,0.0,0.0,0.5,0.3814756671899529,0.5435358258009924,54.35358258009924,206,1.0,292021,0.5,Moderate (9-12),292021.0,0.534,0.203640632936127,0.5490718734127746,0.5039519029177156,50.39519029177156,1097,31.638
Kharikatia Gaon,291306,150.0,477,95,1,a,a,a,,,,,,1.0,Yes,Yes,Yes,No,No,No,No,No,Yes,c,Yes,a,Yes,Yes,b,b,b,Yes,a,Yes,Yes,a,c,a,a,c,Yes,Yes,Yes,No,No,No,0.0,65.9,0.0,0.0,6.8,0.0,10.3,57.8,0.0,57.8,1.0,0.75,0.75,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.75,0.75,0.75,1.0,1.0,0.0,0.5972222222222222,0.3144654088050314,0.2360095065720732,0.75,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.8,0.4393333333333333,0.0,0.0,0.114,0.5569999999999999,0.4539560439560439,0.5390991409897826,53.90991409897826,228,1.0,291306,0.5,Moderate (9-12),291306.0,0.624,0.1168799866425,0.5394240026715,0.5028653843050249,50.28653843050249,1098,16.92
Ushapur Barbam Gaon,292329,37.9,166,31,1,a,,c,,,,,,0.0,No,No,Yes,Yes,No,No,No,No,Yes,c,b,c,b,b,c,b,c,Yes,b,Yes,Yes,c,c,c,a,c,Yes,a,Yes,No,No,No,0.0,4.2,0.0,2.0,2.1,2.0,0.0,25.5,0.0,25.5,1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.5,0.5,0.25,0.75,1.0,0.75,0.0,0.4444444444444444,0.2283132530120482,0.1768288849032322,0.25,0.5,0.5,0.25,0.5,0.25,1.0,1.0,0.525,0.1108179419525066,0.0,0.0,0.1081794195250659,0.554089709762533,0.4502553609225302,0.4028694045214251,40.28694045214252,1214,1.0,292329,0.0,Not listed,292329.0,0.867,0.127507061088758,0.7143985877822484,0.502504960477087,50.2504960477087,1099,51.274
Tanti Pather,292391,160.5,2591,506,1,a,a,a,,,1.0,,,1.0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,c,Yes,c,Yes,Yes,c,b,Yes,Yes,Yes,Yes,Yes,a,c,c,a,Yes,Yes,Yes,Yes,No,No,No,9.9,60.7,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.6666666666666666,0.0619451949054419,0.2300366237203089,0.25,1.0,1.0,0.25,0.5,1.0,1.0,1.0,0.8,0.3781931464174455,0.0,0.0616822429906542,0.0,0.4876635514018692,0.3657888173241979,0.5373335860615834,53.73335860615834,242,1.0,292391,0.25,Low (5-8),292391.0,0.838,0.241510474811696,0.5752979050376609,0.5024966405437713,50.24966405437713,1100,54.619
Grant No.57,292119,216.6,825,169,1,a,b,c,,,,,,0.0,Yes,No,Yes,No,No,No,No,No,Yes,b,a,c,c,c,c,c,c,Yes,a,Yes,Yes,a,c,a,a,Yes,Yes,Yes,Yes,No,No,No,45.3,0.0,0.0,0.0,0.0,0.0,0.0,116.1,0.0,116.1,1.0,0.75,0.5,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.75,0.75,0.75,1.0,1.0,0.0,0.5555555555555556,0.2625454545454545,0.2347814393228322,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,0.5,0.0,0.0,0.2091412742382271,0.0,0.4581717451523546,0.3282874624386299,0.4132417412073229,41.324174120732295,1168,1.0,292119,0.25,Low (5-8),292119.0,0.376,0.133509479680954,0.7354981040638091,0.5021377208220262,50.213772082202624,1101,34.285
Guian Khati No.2,291639,183.0,689,130,2,a,a,a,,,,,,0.0,No,Yes,Yes,No,No,Yes,No,No,c,c,c,c,c,c,c,c,c,Yes,a,Yes,Yes,b,c,b,a,c,Yes,Yes,No,No,No,No,0.0,30.0,0.0,20.0,0.0,0.0,5.0,103.0,0.0,103.0,1.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.75,0.5,0.75,1.0,1.0,0.0,0.4444444444444444,0.2656023222060958,0.1205680293970279,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,0.45,0.1639344262295081,0.0,0.0,0.0273224043715847,0.5136612021857924,0.3988470545847595,0.35602252937732,35.602252937732004,1292,1.0,291639,0.0,Not listed,291639.0,0.552,0.151873435904822,0.8040253128190356,0.5015791906645851,50.15791906645851,1102,26.505
